,Artist,Streams,Daily,As lead,Solo,As feature,Artist_id
3422,B.o.B,4404.9,2.148,3015.0,439.3,1389.9,5ndkK3dpZLKtBklKjxNQwT
3423,B.o.B,4404.9,2.148,3015.0,439.3,1389.9,5ndkK3dpZLKtBklKjxNQwT
3424,B.o.B,4404.9,2.148,3015.0,439.3,1389.9,5ndkK3dpZLKtBklKjxNQwT
3425,B.o.B,4404.9,2.148,3015.0,439.3,1389.9,5ndkK3dpZLKtBklKjxNQwT
3426,B.o.B,4404.9,2.148,3015.0,439.3,1389.9,5ndkK3dpZLKtBklKjxNQwT
3427,B.o.B,4404.9,2.148,3015.0,439.3,1389.9,5ndkK3dpZLKtBklKjxNQwT
3428,B.o.B,4404.9,2.148,3015.0,439.3,1389.9,5ndkK3dpZLKtBklKjxNQwT
3429,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3430,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3431,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3432,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3433,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3434,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3435,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3436,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3437,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3438,Jay Wheeler,4361.0,3.306,2552.4,443.0,1808.6,2cPqdH7XMvwaBJEVjheH8g
3439,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3440,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3441,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3442,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3443,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3444,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3445,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3446,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3447,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3448,Rich The Kid,4357.1,1.066,2370.5,1175.1,1986.6,1pPmIToKXyGdsCF6LmqLmI
3449,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3450,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3451,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3452,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3453,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3454,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3455,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3456,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3457,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3458,Dan + Shay,4350.6,1.676,4265.8,3067.4,84.7,7z5WFjZAIYejWy0NI5lv4T
3459,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3460,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3461,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3462,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3463,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3464,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3465,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3466,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3467,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3468,Noriel,4341.0,2.445,594.3,139.3,3746.7,3RtNN1VnooWEn3KQk03DUL
3469,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3470,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3471,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3472,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3473,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3474,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3475,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3476,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3477,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3478,benny blanco,4339.1,1.447,3452.7,3.4,886.5,5CiGnKThu5ctn9pBxv7DGa
3479,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3480,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3481,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3482,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3483,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3484,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3485,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3486,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3487,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3488,Ricky Martin,4335.6,1.648,3692.5,1834.0,643.1,7slfeZO9LsJbWgpkIoXBUJ
3489,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3490,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3491,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3492,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3493,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3494,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3495,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3496,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3497,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3498,Bryan Adams,4330.9,4.812,4121.6,3745.2,209.3,3Z02hBLubJxuFJfhacLSDc
3499,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3500,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3501,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3502,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3503,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3504,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3505,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3506,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3507,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3508,LANY,4315.3,1.788,3768.4,3706.8,546.9,49tQo2QULno7gxHutgccqF
3509,Lin-Manuel Miranda,4311.2,1.805,1506.6,149.8,2804.5,4aXXDj9aZnlshx7mzj3W1N
3510,Lin-Manuel Miranda,4311.2,1.805,1506.6,149.8,2804.5,4aXXDj9aZnlshx7mzj3W1N
3511,Lin-Manuel Miranda,4311.2,1.805,1506.6,149.8,2804.5,4aXXDj9aZnlshx7mzj3W1N
3512,Lin-Manuel Miranda,4311.2,1.805,1506.6,149.8,2804.5,4aXXDj9aZnlshx7mzj3W1N
3513,Lin-Manuel Miranda,4311.2,1.805,1506.6,149.8,2804.5,4aXXDj9aZnlshx7mzj3W1N
3514,Lin-Manuel Miranda,4311.2,1.805,1506.6,149.8,2804.5,4aXXDj9aZnlshx7mzj3W1N
3515,Lin-Manuel Miranda,4311.2,1.805,1506.6,149.8,2804.5,4aXXDj9aZnlshx7mzj3W1N
3516,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3517,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3518,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3519,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3520,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3521,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3522,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3523,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3524,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3525,Train,4297.8,1.841,4042.6,3915.6,255.1,3FUY2gzHeIiaesXtOAdB7A
3526,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3527,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3528,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3529,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3530,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3531,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3532,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3533,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3534,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3535,Bee Gees,4260.2,2.723,4196.8,4096.8,63.4,1LZEQNv7sE11VDY3SdxQeN
3536,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3537,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3538,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3539,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3540,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3541,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3542,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3543,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3544,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3545,Lukas Graham,4245.2,2.514,3983.2,3736.7,262.0,25u4wHJWxCA9vO0CzxAbK7
3546,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3547,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3548,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3549,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3550,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3551,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3552,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3553,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3554,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3555,MGMT,4234.9,1.976,2934.6,2922.3,1300.3,0SwO7SWeDHJijQ3XNS7xEE
3556,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3557,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3558,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3559,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3560,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3561,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3562,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3563,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3564,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3565,Dave,4231.7,7.924,3757.6,1568.4,474.2,6Ip8FS7vWT1uKkJSweANQK
3566,Daya,4223.9,1.051,1794.1,1683.9,2429.8,6Dd3NScHWwnW6obMFbl1BH
3567,Daya,4223.9,1.051,1794.1,1683.9,2429.8,6Dd3NScHWwnW6obMFbl1BH
3568,Daya,4223.9,1.051,1794.1,1683.9,2429.8,6Dd3NScHWwnW6obMFbl1BH
3569,Daya,4223.9,1.051,1794.1,1683.9,2429.8,6Dd3NScHWwnW6obMFbl1BH
3570,Daya,4223.9,1.051,1794.1,1683.9,2429.8,6Dd3NScHWwnW6obMFbl1BH
3571,Daya,4223.9,1.051,1794.1,1683.9,2429.8,6Dd3NScHWwnW6obMFbl1BH
3572,Daya,4223.9,1.051,1794.1,1683.9,2429.8,6Dd3NScHWwnW6obMFbl1BH
3573,Daya,4223.9,1.051,1794.1,1683.9,2429.8,6Dd3NScHWwnW6obMFbl1BH
3574,Daya,4223.9,1.051,1794.1,1683.9,2429.8,6Dd3NScHWwnW6obMFbl1BH
3575,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3576,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3577,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3578,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3579,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3580,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3581,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3582,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3583,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3584,Jax Jones,4213.8,1.756,3019.8,59.3,1194.0,4Q6nIcaBED8qUel8bBx6Cr
3585,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3586,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3587,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3588,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3589,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3590,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3591,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3592,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3593,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3594,Cazzu,4209.5,2.401,1082.0,514.3,3127.6,6w3SkAHYPsQ1bxV7VDlG5y
3595,Plan B,4193.9,4.639,2724.6,2309.0,1469.3,2jSGzJw0ebJLu7OLVSOcBP
3596,Plan B,4193.9,4.639,2724.6,2309.0,1469.3,2jSGzJw0ebJLu7OLVSOcBP
3597,Plan B,4193.9,4.639,2724.6,2309.0,1469.3,2jSGzJw0ebJLu7OLVSOcBP
3598,Plan B,4193.9,4.639,2724.6,2309.0,1469.3,2jSGzJw0ebJLu7OLVSOcBP
3599,Plan B,4193.9,4.639,2724.6,2309.0,1469.3,2jSGzJw0ebJLu7OLVSOcBP
3600,Plan B,4193.9,4.639,2724.6,2309.0,1469.3,2jSGzJw0ebJLu7OLVSOcBP
3601,Plan B,4193.9,4.639,2724.6,2309.0,1469.3,2jSGzJw0ebJLu7OLVSOcBP
3602,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3603,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3604,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3605,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3606,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3607,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3608,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3609,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3610,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3611,Outkast,4191.4,2.414,4014.8,3629.5,176.6,1G9G7WwrXka3Z1r7aIDjI7
3612,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3613,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3614,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3615,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3616,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3617,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3618,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3619,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3620,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3621,Joan Sebastian,4190.4,3.075,4125.5,3486.7,64.9,7FsRH5bw8iWpSbMX1G7xf1
3622,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3623,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3624,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3625,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3626,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3627,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3628,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3629,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3630,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3631,Becky Hill,4147.0,2.46,1446.0,265.5,2701.0,4EPJlUEBy49EX1wuFOvtjK
3632,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3633,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3634,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3635,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3636,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3637,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3638,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3639,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3640,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3641,Jessie J,4142.1,1.497,4024.9,2097.0,117.2,2gsggkzM5R49q6jpPvazou
3642,AJR,4139.2,1.761,3915.2,3625.4,224.0,6s22t5Y3prQHyaHWUN1R1C
3643,AJR,4139.2,1.761,3915.2,3625.4,224.0,6s22t5Y3prQHyaHWUN1R1C
3644,AJR,4139.2,1.761,3915.2,3625.4,224.0,6s22t5Y3prQHyaHWUN1R1C
3645,AJR,4139.2,1.761,3915.2,3625.4,224.0,6s22t5Y3prQHyaHWUN1R1C
3646,AJR,4139.2,1.761,3915.2,3625.4,224.0,6s22t5Y3prQHyaHWUN1R1C
3647,AJR,4139.2,1.761,3915.2,3625.4,224.0,6s22t5Y3prQHyaHWUN1R1C
3648,AJR,4139.2,1.761,3915.2,3625.4,224.0,6s22t5Y3prQHyaHWUN1R1C
3649,AJR,4139.2,1.761,3915.2,3625.4,224.0,6s22t5Y3prQHyaHWUN1R1C
3650,AJR,4139.2,1.761,3915.2,3625.4,224.0,6s22t5Y3prQHyaHWUN1R1C
3651,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3652,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3653,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3654,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3655,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3656,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3657,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3658,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3659,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3660,Iggy Azalea,4133.8,1.047,2710.9,733.0,1422.9,5yG7ZAZafVaAlMTeBybKAL
3661,Clairo,4129.1,2.962,3144.9,2950.7,984.2,3l0CmX0FuQjFxr8SK7Vqag
3662,Clairo,4129.1,2.962,3144.9,2950.7,984.2,3l0CmX0FuQjFxr8SK7Vqag
3663,Clairo,4129.1,2.962,3144.9,2950.7,984.2,3l0CmX0FuQjFxr8SK7Vqag
3664,Clairo,4129.1,2.962,3144.9,2950.7,984.2,3l0CmX0FuQjFxr8SK7Vqag
3665,Clairo,4129.1,2.962,3144.9,2950.7,984.2,3l0CmX0FuQjFxr8SK7Vqag
3666,Clairo,4129.1,2.962,3144.9,2950.7,984.2,3l0CmX0FuQjFxr8SK7Vqag
3667,Clairo,4129.1,2.962,3144.9,2950.7,984.2,3l0CmX0FuQjFxr8SK7Vqag
3668,Clairo,4129.1,2.962,3144.9,2950.7,984.2,3l0CmX0FuQjFxr8SK7Vqag
3669,Clairo,4129.1,2.962,3144.9,2950.7,984.2,3l0CmX0FuQjFxr8SK7Vqag
3670,SEVENTEEN,4123.2,4.819,4095.9,4071.4,27.4,7nqOGRxlXj7N2JYbgNEjYH
3671,SEVENTEEN,4123.2,4.819,4095.9,4071.4,27.4,7nqOGRxlXj7N2JYbgNEjYH
3672,SEVENTEEN,4123.2,4.819,4095.9,4071.4,27.4,7nqOGRxlXj7N2JYbgNEjYH
3673,SEVENTEEN,4123.2,4.819,4095.9,4071.4,27.4,7nqOGRxlXj7N2JYbgNEjYH
3674,SEVENTEEN,4123.2,4.819,4095.9,4071.4,27.4,7nqOGRxlXj7N2JYbgNEjYH
3675,SEVENTEEN,4123.2,4.819,4095.9,4071.4,27.4,7nqOGRxlXj7N2JYbgNEjYH
3676,SEVENTEEN,4123.2,4.819,4095.9,4071.4,27.4,7nqOGRxlXj7N2JYbgNEjYH
